"times","stop_id1","longitude1（經度）","latitude1（緯度）","stop_id2","longitude2","latitude2"
1,"U107097",121.53299,25.05765,"U107101",121.53276,25.0521500025
8,"U107097",121.53299,25.05765,"U107103",121.53295,25.0549900025
3,"U107098",121.53013,25.05277,"U107099",121.53032,25.0548100025
11,"U107098",121.53013,25.05277,"U107100",121.53142,25.0548800025
52,"U107098",121.53013,25.05277,"U107101",121.53276,25.0521500025
111,"U107098",121.53013,25.05277,"U107102",121.53171,25.0521500025
2,"U107098",121.53013,25.05277,"U107103",121.53295,25.0549900025
175,"U107099",121.53032,25.05481,"U107100",121.53142,25.0548800025
7,"U107099",121.53032,25.05481,"U107101",121.53276,25.0521500025
2,"U107099",121.53032,25.05481,"U107102",121.53171,25.0521500025
37,"U107099",121.53032,25.05481,"U107103",121.53295,25.0549900025
30,"U107100",121.53142,25.05488,"U107101",121.53276,25.0521500025
16,"U107100",121.53142,25.05488,"U107102",121.53171,25.0521500025
158,"U107100",121.53142,25.05488,"U107103",121.53295,25.0549900025
280,"U107101",121.53276,25.05215,"U107102",121.53171,25.0521500025
12,"U107101",121.53276,25.05215,"U107103",121.53295,25.0549900025
1,"U107102",121.53171,25.05215,"U107103",121.53295,25.0549900025
213,"U107106",121.52778,25.06493,"U107107",121.52848,25.0653200025
13,"U107106",121.52778,25.06493,"U107121",121.52767,25.0681900025
13,"U107106",121.52778,25.06493,"U107128",121.5257,25.0668800025
9,"U107107",121.52848,25.06532,"U107121",121.52767,25.0681900025
4,"U107107",121.52848,25.06532,"U107128",121.5257,25.0668800025
126,"U107111",121.54026,25.05473,"U107120",121.5401,25.0533900025
133,"U107111",121.54026,25.05473,"U107134",121.53896,25.0542700025
97,"U107120",121.5401,25.05339,"U107134",121.53896,25.0542700025
30,"U107121",121.52767,25.06819,"U107128",121.5257,25.0668800025
278,"U107122",121.54256,25.05253,"U107126",121.5433,25.0519600025
66,"U107122",121.54256,25.05253,"U107135",121.54332,25.0541800025
8,"U107122",121.54256,25.05253,"U110015",121.54486,25.0546000025
32,"U107122",121.54256,25.05253,"U110043",121.54478,25.0527800025
23,"U107122",121.54256,25.05253,"U110044",121.54506,25.0516800025
22,"U107126",121.5433,25.05196,"U107135",121.54332,25.0541800025
3,"U107126",121.5433,25.05196,"U110015",121.54486,25.0546000025
309,"U107126",121.5433,25.05196,"U110043",121.54478,25.0527800025
349,"U107126",121.5433,25.05196,"U110044",121.54506,25.0516800025
33,"U107127",121.53702,25.06228,"U107136",121.53732,25.0641900025
20,"U107132",121.55548,25.08573,"U107133",121.55624,25.0827200025
79,"U107135",121.54332,25.05418,"U110015",121.54486,25.0546000025
5,"U107135",121.54332,25.05418,"U110043",121.54478,25.0527800025
2,"U107135",121.54332,25.05418,"U110044",121.54506,25.0516800025
12,"U107135",121.54332,25.05418,"U110068",121.54636,25.0545200025
1,"U108002",121.56208,25.08378,"U108004",121.56449,25.0828400024
2,"U108002",121.56208,25.08378,"U108144",121.56227,25.0815600025
1,"U108002",121.56208,25.08378,"U108161",121.56298,25.0820300024
34,"U108002",121.56208,25.08378,"U108162",121.56154,25.0831800025
1,"U108003",121.56454,25.07977,"U108004",121.56449,25.0828400024
25,"U108003",121.56454,25.07977,"U108143",121.56316,25.0801900024
1,"U108003",121.56454,25.07977,"U108144",121.56227,25.0815600025
80,"U108003",121.56454,25.07977,"U108145",121.5656,25.0806700024
2,"U108003",121.56454,25.07977,"U108161",121.56298,25.0820300024
1,"U108004",121.56449,25.08284,"U108143",121.56316,25.0801900024
1,"U108004",121.56449,25.08284,"U108144",121.56227,25.0815600025
11,"U108004",121.56449,25.08284,"U108161",121.56298,25.0820300024
1,"U108004",121.56449,25.08284,"U108162",121.56154,25.0831800025
99,"U108006",121.56406,25.08707,"U108007",121.56574,25.0863700024
180,"U108012",121.61593,25.07021,"U108081",121.61532,25.0685400023
98,"U108018",121.59336,25.07958,"U108019",121.59177,25.0786400024
31,"U108018",121.59336,25.07958,"U108066",121.59354,25.0779200024
18,"U108019",121.59177,25.07864,"U108066",121.59354,25.0779200024
375,"U108020",121.56687,25.08279,"U108021",121.56716,25.0820500024
39,"U108020",121.56687,25.08279,"U108146",121.56861,25.0820200024
43,"U108021",121.56716,25.08205,"U108146",121.56861,25.0820200024
180,"U108025",121.59478,25.08436,"U108064",121.59454,25.0835000024
537,"U108025",121.59478,25.08436,"U108082",121.59406,25.0837300024
19,"U108025",121.59478,25.08436,"U108134",121.59665,25.0841600024
13,"U108026",121.59227,25.0878,"U108085",121.59076,25.0855400024
99,"U108026",121.59227,25.0878,"U108112",121.5914,25.0862700024
373,"U108028",121.58464,25.07842,"U108031",121.58381,25.0775800024
30,"U108028",121.58464,25.07842,"U108060",121.58287,25.0798800024
102,"U108028",121.58464,25.07842,"U108139",121.58302,25.0786000024
18,"U108031",121.58381,25.07758,"U108060",121.58287,25.0798800024
59,"U108031",121.58381,25.07758,"U108139",121.58302,25.0786000024
40,"U108034",121.58486,25.05575,"U108037",121.58345,25.0565300024
41,"U108035",121.57991,25.0559,"U108051",121.57865,25.0559400024
35,"U108035",121.57991,25.0559,"U108077",121.57823,25.0550300024
53,"U108036",121.58159,25.05768,"U108092",121.58062,25.0587600024
52,"U108038",121.58084,25.0539,"U111042",121.58152,25.0523400024
1,"U108038",121.58084,25.0539,"U111044",121.58284,25.0516800024
117,"U108039",121.58898,25.06915,"U108111",121.58923,25.0687400024
47,"U108041",121.59447,25.06181,"U108072",121.59334,25.0626100024
60,"U108043",121.58607,25.06256,"U108130",121.58609,25.0636500024
156,"U108044",121.58707,25.05827,"U108106",121.58617,25.0592800024
6,"U108044",121.58707,25.05827,"U108129",121.5866,25.0605800024
75,"U108046",121.58323,25.06835,"U108156",121.58488,25.0680500024
222,"U108047",121.57951,25.07335,"U108150",121.57848,25.0734500024
16,"U108048",121.57813,25.06853,"U108147",121.57784,25.0674900024
44,"U108048",121.57813,25.06853,"U108148",121.57711,25.0688800024
110,"U108050",121.57497,25.06286,"U108131",121.57681,25.0632100024
126,"U108050",121.57497,25.06286,"U108140",121.57427,25.0626500024
12,"U108050",121.57497,25.06286,"U108158",121.57787,25.0640700024
29,"U108051",121.57865,25.05594,"U108077",121.57823,25.0550300024
6,"U108052",121.57592,25.05301,"U110002",121.57785,25.0498700024
75,"U108052",121.57592,25.05301,"U110049",121.57683,25.0514700024
9,"U108052",121.57592,25.05301,"U110050",121.57635,25.0501300024
4,"U108052",121.57592,25.05301,"U110062",121.57746,25.0496200024
1,"U108052",121.57592,25.05301,"U110069",121.57503,25.0494200024
18,"U108052",121.57592,25.05301,"U110070",121.57692,25.0501400024
2,"U108052",121.57592,25.05301,"U112049",121.57841,25.0489000024
147,"U108057",121.60796,25.07249,"U108075",121.60936,25.0716000023
23,"U108057",121.60796,25.07249,"U108142",121.60991,25.0721000023
70,"U108060",121.58287,25.07988,"U108139",121.58302,25.0786000024
15,"U108062",121.58534,25.08357,"U108100",121.584,25.0845400024
194,"U108064",121.59454,25.0835,"U108082",121.59406,25.0837300024
9,"U108064",121.59454,25.0835,"U108134",121.59665,25.0841600024
416,"U108067",121.6136,25.06657,"U108110",121.61351,25.0666400023
18,"U108070",121.57584,25.07967,"U108083",121.57487,25.0761100024
262,"U108070",121.57584,25.07967,"U108098",121.57493,25.0784800024
26,"U108070",121.57584,25.07967,"U108116",121.57433,25.0767600024
65,"U108070",121.57584,25.07967,"U108117",121.57562,25.0777700024
533,"U108070",121.57584,25.07967,"U108128",121.57568,25.0800400024
2,"U108070",121.57584,25.07967,"U108152",121.5727,25.0773300024
22,"U108070",121.57584,25.07967,"U108153",121.5737,25.0789700024
1,"U108070",121.57584,25.07967,"U108154",121.57361,25.0804900024
2,"U108070",121.57584,25.07967,"U108164",121.57277,25.0794100024
151,"U108071",121.61962,25.07334,"U108118",121.61955,25.0719200023
39,"U108075",121.60936,25.0716,"U108142",121.60991,25.0721000023
17,"U108078",121.59561,25.06516,"U108097",121.59399,25.0643400024
7,"U108082",121.59406,25.08373,"U108134",121.59665,25.0841600024
38,"U108083",121.57487,25.07611,"U108098",121.57493,25.0784800024
201,"U108083",121.57487,25.07611,"U108116",121.57433,25.0767600024
209,"U108083",121.57487,25.07611,"U108117",121.57562,25.0777700024
9,"U108083",121.57487,25.07611,"U108128",121.57568,25.0800400024
5,"U108083",121.57487,25.07611,"U108152",121.5727,25.0773300024
2,"U108083",121.57487,25.07611,"U108153",121.5737,25.0789700024
1,"U108083",121.57487,25.07611,"U108164",121.57277,25.0794100024
178,"U108084",121.57603,25.07296,"U108122",121.57416,25.0724300024
61,"U108085",121.59076,25.08554,"U108112",121.5914,25.0862700024
28,"U108087",121.6118,25.07567,"U108088",121.61075,25.0741500023
4,"U108087",121.6118,25.07567,"U108135",121.61258,25.0735000023
44,"U108088",121.61075,25.07415,"U108135",121.61258,25.0735000023
20,"U108091",121.5907,25.06682,"U108124",121.58913,25.0667100024
52,"U108094",121.59205,25.08105,"U108136",121.5909,25.0822700024
101,"U108098",121.57493,25.07848,"U108116",121.57433,25.0767600024
183,"U108098",121.57493,25.07848,"U108117",121.57562,25.0777700024
136,"U108098",121.57493,25.07848,"U108128",121.57568,25.0800400024
5,"U108098",121.57493,25.07848,"U108152",121.5727,25.0773300024
57,"U108098",121.57493,25.07848,"U108153",121.5737,25.0789700024
3,"U108098",121.57493,25.07848,"U108154",121.57361,25.0804900024
5,"U108098",121.57493,25.07848,"U108164",121.57277,25.0794100024
15,"U108102",121.58286,25.0606,"U108141",121.58201,25.0612600024
31,"U108106",121.58617,25.05928,"U108129",121.5866,25.0605800024
173,"U108116",121.57433,25.07676,"U108117",121.57562,25.0777700024
10,"U108116",121.57433,25.07676,"U108128",121.57568,25.0800400024
1,"U108116",121.57433,25.07676,"U108151",121.57103,25.0782100024
26,"U108116",121.57433,25.07676,"U108152",121.5727,25.0773300024
5,"U108116",121.57433,25.07676,"U108153",121.5737,25.0789700024
1,"U108116",121.57433,25.07676,"U108164",121.57277,25.0794100024
32,"U108117",121.57562,25.07777,"U108128",121.57568,25.0800400024
1,"U108117",121.57562,25.07777,"U108151",121.57103,25.0782100024
4,"U108117",121.57562,25.07777,"U108152",121.5727,25.0773300024
12,"U108117",121.57562,25.07777,"U108153",121.5737,25.0789700024
1,"U108117",121.57562,25.07777,"U108154",121.57361,25.0804900024
9,"U108128",121.57568,25.08004,"U108153",121.5737,25.0789700024
2,"U108128",121.57568,25.08004,"U108154",121.57361,25.0804900024
25,"U108131",121.57681,25.06321,"U108140",121.57427,25.0626500024
3,"U108131",121.57681,25.06321,"U108157",121.57787,25.0640700024
60,"U108131",121.57681,25.06321,"U108158",121.57787,25.0640700024
2,"U108140",121.57427,25.06265,"U108158",121.57787,25.0640700024
2,"U108143",121.56316,25.08019,"U108144",121.56227,25.0815600025
4,"U108143",121.56316,25.08019,"U108145",121.5656,25.0806700024
4,"U108143",121.56316,25.08019,"U108161",121.56298,25.0820300024
8,"U108144",121.56227,25.08156,"U108161",121.56298,25.0820300024
5,"U108144",121.56227,25.08156,"U108162",121.56154,25.0831800025
2,"U108147",121.57784,25.06749,"U108148",121.57711,25.0688800024
2,"U108151",121.57103,25.07821,"U108152",121.5727,25.0773300024
2,"U108152",121.5727,25.07733,"U108153",121.5737,25.0789700024
1,"U108152",121.5727,25.07733,"U108164",121.57277,25.0794100024
3,"U108153",121.5737,25.07897,"U108154",121.57361,25.0804900024
13,"U108153",121.5737,25.07897,"U108164",121.57277,25.0794100024
1,"U108154",121.57361,25.08049,"U108164",121.57277,25.0794100024
6,"U108157",121.57787,25.06407,"U108158",121.57787,25.0640700024
3,"U108161",121.56298,25.08203,"U108162",121.56154,25.0831800025
67,"U109001",121.5048,25.1168,"U109029",121.50342,25.1179800026
129,"U109001",121.5048,25.1168,"U109042",121.50576,25.1158700026
226,"U109003",121.52255,25.11357,"U109044",121.52437,25.1137000025
503,"U109004",121.51936,25.10896,"U109053",121.51841,25.1100000025
24,"U109010",121.47365,25.13149,"U109079",121.47347,25.1307600026
108,"U109017",121.49613,25.13475,"U109068",121.49702,25.1359700026
12,"U109017",121.49613,25.13475,"U109085",121.49706,25.1371300026
6,"U109022",121.49987,25.13691,"U109023",121.50339,25.1373300026
14,"U109022",121.49987,25.13691,"U109049",121.50224,25.1367500026
13,"U109022",121.49987,25.13691,"U109050",121.5021,25.1387200026
62,"U109022",121.49987,25.13691,"U109067",121.50142,25.1377400026
181,"U109023",121.50339,25.13733,"U109049",121.50224,25.1367500026
10,"U109023",121.50339,25.13733,"U109050",121.5021,25.1387200026
14,"U109023",121.50339,25.13733,"U109067",121.50142,25.1377400026
742,"U109024",121.499,25.13187,"U109075",121.49862,25.1325800026
175,"U109024",121.499,25.13187,"U109078",121.50017,25.1304300026
197,"U109024",121.499,25.13187,"U109081",121.49817,25.1320100026
16,"U109029",121.50342,25.11798,"U109042",121.50576,25.1158700026
138,"U109031",121.50523,25.12087,"U109041",121.50422,25.1197800026
356,"U109034",121.51567,25.11451,"U109060",121.51736,25.1153500025
13,"U109049",121.50224,25.13675,"U109050",121.5021,25.1387200026
38,"U109049",121.50224,25.13675,"U109067",121.50142,25.1377400026
49,"U109050",121.5021,25.13872,"U109067",121.50142,25.1377400026
41,"U109056",121.49621,25.14319,"U109074",121.49447,25.1439000026
46,"U109057",121.51107,25.10065,"U109080",121.51263,25.1017100025
206,"U109064",121.51846,25.11857,"U109076",121.51921,25.1187900025
115,"U109068",121.49702,25.13597,"U109085",121.49706,25.1371300026
77,"U109075",121.49862,25.13258,"U109078",121.50017,25.1304300026
753,"U109075",121.49862,25.13258,"U109081",121.49817,25.1320100026
23,"U109078",121.50017,25.13043,"U109081",121.49817,25.1320100026
91,"U110002",121.57785,25.04987,"U110049",121.57683,25.0514700024
283,"U110002",121.57785,25.04987,"U110050",121.57635,25.0501300024
1026,"U110002",121.57785,25.04987,"U110062",121.57746,25.0496200024
19,"U110002",121.57785,25.04987,"U110069",121.57503,25.0494200024
419,"U110002",121.57785,25.04987,"U110070",121.57692,25.0501400024
1007,"U110002",121.57785,25.04987,"U112049",121.57841,25.0489000024
1,"U110002",121.57785,25.04987,"U112050",121.57432,25.0479700024
277,"U110003",121.57202,25.05009,"U110067",121.57189,25.0498500024
142,"U110003",121.57202,25.05009,"U112053",121.57205,25.0492700024
93,"U110004",121.56876,25.05503,"U110010",121.56701,25.0549200024
18,"U110004",121.56876,25.05503,"U110030",121.56545,25.0543300024
2,"U110004",121.56876,25.05503,"U110055",121.56407,25.0540600024
185,"U110004",121.56876,25.05503,"U110060",121.56713,25.0556700024
319,"U110005",121.56087,25.04878,"U110041",121.56115,25.0476300024
759,"U110006",121.56283,25.05136,"U110007",121.5636,25.0515500024
296,"U110006",121.56283,25.05136,"U110009",121.5646,25.0515200024
240,"U110006",121.56283,25.05136,"U110061",121.56535,25.0514900024
728,"U110006",121.56283,25.05136,"U110078",121.56426,25.0512900024
627,"U110007",121.5636,25.05155,"U110009",121.5646,25.0515200024
533,"U110007",121.5636,25.05155,"U110061",121.56535,25.0514900024
649,"U110007",121.5636,25.05155,"U110078",121.56426,25.0512900024
699,"U110009",121.5646,25.05152,"U110061",121.56535,25.0514900024
390,"U110009",121.5646,25.05152,"U110078",121.56426,25.0512900024
142,"U110010",121.56701,25.05492,"U110030",121.56545,25.0543300024
12,"U110010",121.56701,25.05492,"U110055",121.56407,25.0540600024
273,"U110010",121.56701,25.05492,"U110060",121.56713,25.0556700024
264,"U110011",121.54565,25.0622,"U110051",121.54472,25.0620000025
1,"U110015",121.54486,25.0546,"U110043",121.54478,25.0527800025
2,"U110015",121.54486,25.0546,"U110044",121.54506,25.0516800025
188,"U110015",121.54486,25.0546,"U110068",121.54636,25.0545200025
337,"U110016",121.56328,25.0619,"U110066",121.56332,25.0615000024
120,"U110018",121.55118,25.05157,"U110047",121.55352,25.0517600025
459,"U110018",121.55118,25.05157,"U110071",121.55243,25.0515200025
217,"U110018",121.55118,25.05157,"U110072",121.5521,25.0518100025
390,"U110019",121.55235,25.04826,"U110059",121.55261,25.0495400025
187,"U110026",121.55252,25.04459,"U110076",121.55397,25.0444000025
120,"U110029",121.559,25.05528,"U110056",121.55893,25.0537800024
145,"U110030",121.56545,25.05433,"U110055",121.56407,25.0540600024
58,"U110030",121.56545,25.05433,"U110060",121.56713,25.0556700024
140,"U110035",121.55436,25.05347,"U110077",121.55417,25.0545400025
338,"U110037",121.55716,25.05143,"U110052",121.55907,25.0516300024
381,"U110037",121.55716,25.05143,"U110058",121.55609,25.0517300025
558,"U110043",121.54478,25.05278,"U110044",121.54506,25.0516800025
477,"U110046",121.54941,25.04951,"U110065",121.54864,25.0480200025
462,"U110047",121.55352,25.05176,"U110071",121.55243,25.0515200025
564,"U110047",121.55352,25.05176,"U110072",121.5521,25.0518100025
292,"U110048",121.54871,25.0536,"U110064",121.54926,25.0522600025
293,"U110048",121.54871,25.0536,"U110073",121.5491,25.0542000025
201,"U110049",121.57683,25.05147,"U110050",121.57635,25.0501300024
74,"U110049",121.57683,25.05147,"U110062",121.57746,25.0496200024
6,"U110049",121.57683,25.05147,"U110069",121.57503,25.0494200024
345,"U110049",121.57683,25.05147,"U110070",121.57692,25.0501400024
18,"U110049",121.57683,25.05147,"U112049",121.57841,25.0489000024
366,"U110050",121.57635,25.05013,"U110062",121.57746,25.0496200024
90,"U110050",121.57635,25.05013,"U110069",121.57503,25.0494200024
502,"U110050",121.57635,25.05013,"U110070",121.57692,25.0501400024
116,"U110050",121.57635,25.05013,"U112049",121.57841,25.0489000024
9,"U110050",121.57635,25.05013,"U112050",121.57432,25.0479700024
71,"U110052",121.55907,25.05163,"U110058",121.55609,25.0517300025
3,"U110055",121.56407,25.05406,"U110060",121.56713,25.0556700024
507,"U110061",121.56535,25.05149,"U110078",121.56426,25.0512900024
37,"U110062",121.57746,25.04962,"U110069",121.57503,25.0494200024
444,"U110062",121.57746,25.04962,"U110070",121.57692,25.0501400024
937,"U110062",121.57746,25.04962,"U112049",121.57841,25.0489000024
4,"U110062",121.57746,25.04962,"U112050",121.57432,25.0479700024
77,"U110064",121.54926,25.05226,"U110073",121.5491,25.0542000025
198,"U110067",121.57189,25.04985,"U112053",121.57205,25.0492700024
28,"U110069",121.57503,25.04942,"U110070",121.57692,25.0501400024
12,"U110069",121.57503,25.04942,"U112049",121.57841,25.0489000024
25,"U110069",121.57503,25.04942,"U112050",121.57432,25.0479700024
157,"U110070",121.57692,25.05014,"U112049",121.57841,25.0489000024
5,"U110070",121.57692,25.05014,"U112050",121.57432,25.0479700024
407,"U110071",121.55243,25.05152,"U110072",121.5521,25.0518100025
